"sample","chrom","start","observed","expected","log2fc","padj","arm","high_cn","cov_frac"
"DO218709","chr5",37000001,11,1.8192558957649,2.30989994711946,0.00298159445905114,"positive",FALSE,NA
"DO218709","chr6",100000001,9,1.63725486324344,2.15216855677323,0.0271726174679434,"positive",FALSE,NA
"DO218709","chr8",118000001,25,9.9209758852278,1.2910068601727,0.0222103223017624,"positive",FALSE,NA
"DO218709","chr10",52000001,10,1.99532346115094,2.07309058294709,0.0239887740527739,"positive",FALSE,NA
"DO218709","chr10",56000001,14,3.86159271699337,1.7331259368883,0.0268561712365221,"positive",FALSE,NA
"DO218709","chr10",59000001,24,2.40393866464391,3.07669886225143,8.51621714097431e-13,"positive",FALSE,NA
"DO218709","chr10",69000001,46,2.92222452503289,3.76422439595476,6.87939883320369e-34,"positive",FALSE,NA
"DO218709","chr10",70000001,14,2.1671867405627,2.44266215777068,0.00010651441581915,"positive",FALSE,NA
"DO218709","chr10",71000001,12,1.89489119679833,2.38389607594484,0.000821178320629027,"positive",FALSE,NA
"DO218709","chrX",77000001,8,1.16762242691672,2.34967016186621,0.0173425539297534,"positive",FALSE,NA
"DO218719","chr7",99000001,6,0.544727400913656,2.63731316689156,0.0140177247466428,"positive",FALSE,NA
"DO218719","chr11",70000001,7,0.817207367287244,2.5094081093863,0.0143661179057162,"positive",FALSE,NA
"DO218736","chr8",38000001,27,1.35133686871519,3.89279228206223,8.32134482720086e-22,"positive",FALSE,NA
"DO218736","chr8",39000001,12,1.78936397394562,2.44890934214437,0.000487642921408251,"positive",FALSE,NA
"DO218736","chr9",23000001,6,0.709166677321272,2.42642659185788,0.0436946583300445,"positive",FALSE,NA
"DO218742","chr1",168000001,19,2.34116857138897,2.77891778723197,2.31375986139241e-08,"positive",FALSE,NA
"DO218742","chr4",179000001,9,1.74517216790939,2.08110143316969,0.04024245375658,"positive",FALSE,NA
"DO218742","chr6",88000001,9,0.68760593400802,2.99987130639864,7.26055910825608e-05,"positive",FALSE,NA
"DO218742","chr6",145000001,10,2.22758896059643,1.94469117181436,0.0483157952578387,"positive",FALSE,NA
"DO218742","chr6",162000001,31,1.48803550971303,3.98593639736965,8.72345156611765e-26,"positive",FALSE,NA
"DO218742","chr11",88000001,15,4.12067075774997,1.74609401531733,0.0161737822031503,"positive",TRUE,0.006333
"DO218742","chr16",86000001,14,2.81969005353314,2.1269324460568,0.00160194485970864,"positive",FALSE,NA
"DO218742","chr17",51000001,24,3.41421661180169,2.64598624754626,1.15864825456076e-09,"positive",FALSE,NA
"DO218796","chr2",178000001,15,3.45128578104346,1.97187411580908,0.00309789519296007,"positive",FALSE,NA
"DO218796","chr2",232000001,9,1.53297246456877,2.22433683859498,0.0183068476775927,"positive",FALSE,NA
"DO218796","chr6",98000001,19,3.4031580509211,2.32076033572581,7.3089555596562e-06,"positive",FALSE,NA
"DO218796","chr11",17000001,90,3.0671246002423,4.66508427682597,1.67952776307403e-91,"positive",FALSE,NA
"DO218796","chr17",27000001,1,19.4643738303896,-3.73439341765441,0.00020488707651548,"negative",TRUE,1
"DO218796","chr17",80000001,16,1.28560544406659,3.20798078849231,2.28135366905797e-09,"positive",FALSE,NA
"DO218796","chr22",34000001,3,18.0151972282359,-2.40328309034807,0.0170549641731943,"negative",TRUE,0.340006
"DO218796","chr22",35000001,5,23.0547654353173,-2.09851544158261,0.00970739331397883,"negative",TRUE,0.435726
"DO218796","chrX",87000001,11,2.50569088701685,1.93586530964329,0.0309051160691639,"positive",FALSE,NA
"DO218828","chr1",235000001,12,2.98542459092432,1.84252177531403,0.0329417700730574,"positive",FALSE,NA
"DO218828","chr1",239000001,22,5.05697301119166,2.01755386282812,3.41478759017797e-05,"positive",FALSE,NA
"DO218828","chr2",193000001,12,2.76187925854496,1.93815280941786,0.0183068476775927,"positive",FALSE,NA
"DO218828","chr5",49594001,7,0.624986607738618,2.73698276844539,0.00355463835988805,"positive",FALSE,NA
"DO218828","chr5",85000001,14,3.35472431766506,1.91135331002213,0.00812752189272089,"positive",FALSE,NA
"DO218828","chr11",91000001,10,2.00870666856805,2.06537362980846,0.0250174919796993,"positive",FALSE,NA
"DO218828","chr11",109000001,9,1.73977254301106,2.08457528461243,0.0394658043413996,"positive",FALSE,NA
"DO218831","chr6",54000001,6,0.721755508849083,2.41148410848482,0.0466360807831179,"positive",FALSE,NA
"DO218831","chr11",57000001,7,0.680457709072309,2.66754423892512,0.00555757439580295,"positive",FALSE,NA
"DO218831","chr11",58000001,16,0.60807062453995,3.89634428271283,4.07186944740188e-14,"positive",FALSE,NA
"DO218831","chr11",79000001,14,0.72280864456724,3.56778233871399,2.01322565571001e-10,"positive",FALSE,NA
"DO218831","chr11",90000001,12,0.445924713474042,3.72405892120303,2.74437539544324e-10,"positive",FALSE,NA
"DO218831","chr11",91000001,7,0.625039530053532,2.73691490189041,0.00355463835988805,"positive",FALSE,NA
"DO218831","chr12",127000001,8,1.20585256489981,2.31696987986935,0.020722201968562,"positive",FALSE,NA
"DO218831","chr14",28000001,19,0.947084632361205,3.75225291888806,5.36006825126212e-15,"positive",FALSE,NA
"DO218831","chr14",38000001,12,1.16805863274845,2.90568618894854,7.88124408478712e-06,"positive",FALSE,NA
"DO218831","chr14",47000001,9,1.37992801206467,2.33725009549055,0.00968631591335757,"positive",FALSE,NA
"DO218831","chr14",107000001,2,0.0127534977889345,2.28559076157659,0.0377518393486184,"positive",FALSE,NA
"DO220821","chr1",56000001,9,0.869376352632063,2.79440850917315,0.000414995300575731,"positive",FALSE,NA
"DO220821","chr15",43000001,9,0.600756175362491,3.10943257546916,2.58891381549836e-05,"positive",FALSE,NA
"DO220822","chr8",18000001,23,0.591027932915602,4.4289008131115,1.47153229738041e-24,"positive",FALSE,NA
"DO220822","chr8",26000001,31,0.521901018697571,4.94602445985621,3.80017242501128e-39,"positive",FALSE,NA
"DO220822","chr8",43000001,20,0.6425347369618,4.16531397580679,2.53487553925503e-19,"positive",FALSE,NA
"DO220823","chr1",153000001,90,8.09524764429733,3.39630668018351,6.69618393523934e-56,"positive",FALSE,NA
"DO220823","chr2",23000001,46,13.4877634336897,1.73306541426662,8.81236669508037e-09,"positive",FALSE,NA
"DO220823","chr3",169000001,18,5.76894562527348,1.56123054925275,0.0191649117537716,"positive",FALSE,NA
"DO220823","chr4",65000001,27,8.01447617921095,1.69144193722042,0.00014481734303734,"positive",FALSE,NA
"DO220823","chr6",75000001,21,6.79019458066324,1.56030743304268,0.00671961934835033,"positive",FALSE,NA
"DO220823","chr6",139000001,41,11.1961869630865,1.82707305844903,1.46240712783322e-08,"positive",FALSE,NA
"DO220823","chr8",97000001,27,6.52911769956217,1.96801610109029,3.12853941644741e-06,"positive",FALSE,NA
"DO220823","chr11",196001,20,4.66517030933915,1.98873608526866,0.000156987338531985,"positive",FALSE,NA
"DO220823","chr11",49000001,25,7.26769208547629,1.71493932910843,0.000263186921722781,"positive",FALSE,NA
"DO220823","chr12",101000001,26,5.96209294657736,2.03591895301565,2.20074585185142e-06,"positive",FALSE,NA
"DO220823","chr12",102000001,33,9.22902171785522,1.78379444544675,2.06162760197996e-06,"positive",FALSE,NA
"DO220823","chr13",21000001,118,5.01722782724645,4.42479969285136,7.19774843478994e-110,"positive",FALSE,NA
"DO220823","chr13",69000001,12,3.09730731465971,1.79693877692444,0.0435677082352998,"positive",FALSE,NA
"DO220823","chr13",104000001,13,3.41534645706089,1.78574752931671,0.0296975794665598,"positive",FALSE,NA
"DO220823","chr14",106000001,17,4.50282989461027,1.80653861805716,0.00420805847014659,"positive",FALSE,NA
"DO220823","chr14",107000001,4,0.0952691257113955,2.91831102698995,0.00277768288509759,"positive",FALSE,NA
"DO220823","chr19",19000001,17,5.70130206527332,1.4967118521084,0.0436946583300445,"positive",FALSE,NA
"DO220824","chr6",19000001,10,1.6049404547409,2.31853800034935,0.00552510329806599,"positive",FALSE,NA
"DO220824","chrX",71000001,8,0.984790368722725,2.51720358386256,0.0066446219377452,"positive",FALSE,NA
"DO220828","chr3",12000001,10,2.21551533779708,1.9510914108511,0.0467335331506661,"positive",FALSE,NA
"DO220828","chr4",20000001,11,2.28052586429487,2.04820419898403,0.0159577441359274,"positive",FALSE,NA
"DO220828","chr8",42000001,17,0.658388837263087,3.91716341177894,5.50214829466304e-15,"positive",FALSE,NA
"DO220828","chr8",50000001,24,4.35694800028945,2.33465980352795,1.25662823632685e-07,"positive",FALSE,NA
"DO220828","chr8",51000001,20,5.55008141579823,1.7605974477882,0.00159221327880323,"positive",FALSE,NA
"DO220828","chr8",57000001,17,4.11984673055149,1.92143802780174,0.0015975575515557,"positive",FALSE,NA
"DO220828","chr8",65000001,18,5.45637781639565,1.63501809784849,0.0109898033867767,"positive",FALSE,NA
"DO220828","chr8",77000001,18,5.47528400030022,1.63044608080542,0.0113846479828606,"positive",FALSE,NA
"DO220828","chr8",78000001,20,5.55937052911923,1.75838407588466,0.00161299770042941,"positive",FALSE,NA
"DO220828","chr8",79000001,15,3.71566434868892,1.87843630625785,0.0062810984872934,"positive",FALSE,NA
"DO220828","chr8",84000001,22,6.23825919316673,1.73947717224752,0.000773408693543232,"positive",FALSE,NA
"DO220828","chr8",85000001,21,5.22868800572658,1.9080599864638,0.000211593851634296,"positive",FALSE,NA
"DO220828","chr8",88000001,18,4.15854972390303,1.98957247336362,0.000487123396570925,"positive",FALSE,NA
"DO220828","chr8",89000001,15,3.96594591949561,1.79523052947904,0.0115146405134614,"positive",FALSE,NA
"DO220828","chr8",105000001,16,4.83885062742103,1.62786493411208,0.0247275634707858,"positive",FALSE,NA
"DO220828","chr8",108000001,19,5.00475858401061,1.8247229243347,0.00138239351158594,"positive",FALSE,NA
"DO220828","chr8",109000001,19,4.06875348821154,2.09360161630911,9.29571290617871e-05,"positive",FALSE,NA
"DO220828","chr8",111000001,14,3.94064903570837,1.70721044193817,0.0318325381099267,"positive",FALSE,NA
"DO220828","chr8",112000001,24,4.34330588131213,2.33871772419926,1.18919742836304e-07,"positive",FALSE,NA
"DO220828","chr8",113000001,15,3.64454885798374,1.90298124021519,0.00521986027815947,"positive",FALSE,NA
"DO220828","chr8",122000001,13,3.10760924990704,1.90384441738115,0.0141748616860869,"positive",FALSE,NA
"DO220828","chr8",136000001,16,5.05246722062259,1.57126514861183,0.0364840373061084,"positive",FALSE,NA
"DO220828","chr13",109000001,12,3.14877686991745,1.77644325987345,0.0483157952578387,"positive",FALSE,NA
"DO220828","chr14",26000001,15,2.38471829140095,2.4257658717389,5.60776672084277e-05,"positive",FALSE,NA
"DO220828","chr19",4000001,21,2.17388380042066,3.00732798343666,1.07334451524557e-10,"positive",FALSE,NA
"DO220828","chr19",5000001,21,2.82250344315576,2.69399406011527,1.01274288785161e-08,"positive",FALSE,NA
"DO220828","chr20",7000001,29,5.02965835271833,2.41545270236755,6.11421863285805e-10,"positive",FALSE,NA
"DO52538","chr5",23000001,10,2.02431332273957,2.05642643119521,0.0262774031168878,"positive",FALSE,NA
"DO52538","chr8",61000001,17,2.8090489173005,2.40286639793724,1.40570074855216e-05,"positive",FALSE,NA
"DO52538","chr8",117000001,20,3.98045018386364,2.19390830684468,1.54920841198616e-05,"positive",FALSE,NA
"DO52538","chrX",142000001,8,1.0871709647152,2.42100530245206,0.0117240587638277,"positive",FALSE,NA
"DO52539","chrX",19000001,8,0.994723804717614,2.50758391360034,0.00702776491733419,"positive",FALSE,NA
"DO52539","chrX",55000001,10,1.08964422170917,2.72361351073461,0.000296482349749347,"positive",FALSE,NA
"DO52540","chr5",12000001,12,2.85363839728481,1.89812904964047,0.0235576069146385,"positive",FALSE,NA
"DO52540","chr6",168042001,7,0.880842792374762,2.44134151610775,0.0206315607427446,"positive",FALSE,NA
"DO52540","chr7",85000001,16,4.67602982534525,1.67254818889942,0.0179474404144737,"positive",FALSE,NA
"DO52540","chr7",108000001,13,3.59765087594029,1.72009043167619,0.0447868121637185,"positive",FALSE,NA
"DO52540","chr8",61000001,12,2.83195080989815,1.90748908764265,0.0222488870197322,"positive",FALSE,NA
"DO52540","chr9",1000001,2,15.1122547661644,-2.64267891047745,0.0381233856997562,"negative",FALSE,NA
"DO52540","chr10",10000001,4,19.9997832321515,-2.18761174797804,0.0225386043823894,"negative",TRUE,0.612722
"DO52540","chr10",21000001,0,10.1806347422744,-4.41692548276677,0.0304885368748211,"negative",FALSE,NA
"DO52540","chr10",130000001,13,3.49368675320423,1.75716632344308,0.0353914876970386,"positive",FALSE,NA
"DO52540","chrX",142000001,12,2.46129339694014,2.07762875385533,0.00755541293489635,"positive",FALSE,NA
"DO52542","chrX",48000001,9,1.6051783324243,2.17398506238154,0.0244165986896562,"positive",FALSE,NA
"DO52542","chrX",127000001,12,2.45339436032123,2.08148218051136,0.00738555697217545,"positive",FALSE,NA
"DO52543","chr2",18000001,21,4.31842708032692,2.15770248247007,1.1872806409646e-05,"positive",FALSE,NA
"DO52543","chr2",135000001,10,2.00088463922347,2.06987891234453,0.0244641395215262,"positive",FALSE,NA
"DO52543","chr2",137000001,12,2.28062260305661,2.16844824000049,0.00408643832382576,"positive",FALSE,NA
"DO52543","chr3",59000001,25,2.07920405176868,3.30549942660728,3.64359497929801e-15,"positive",FALSE,NA
"DO52543","chr7",159000001,3,0.0317769370921345,2.71846180737689,0.00414656665938646,"positive",FALSE,NA
"DO52543","chr14",106000001,6,0.677208428124738,2.46506994185936,0.0355362443792529,"positive",FALSE,NA
"DO52543","chr15",77000001,17,4.56943891899724,1.78745693708799,0.00493250597355575,"positive",FALSE,NA
"DO52544","chr2",149000001,9,1.03894590932112,2.62598498855171,0.00148237164058132,"positive",FALSE,NA
"DO52544","chr5",106000001,11,1.50304342313224,2.52136825899102,0.000609170961181463,"positive",FALSE,NA
"DO52544","chr6",21000001,9,1.45189631008606,2.28305109829788,0.0133967252747043,"positive",FALSE,NA
"DO52544","chr8",58000001,9,1.28344819051132,2.4132582075789,0.00610644862225513,"positive",FALSE,NA
"DO52544","chr11",40000001,11,1.68496285744527,2.39595320074074,0.0015975575515557,"positive",FALSE,NA
"DO52544","chr19",5000001,17,2.34577160367606,2.62046313844892,1.19007611691683e-06,"positive",FALSE,NA
"DO52544","chr19",12000001,20,3.06380768209506,2.52413251949055,2.59275516972906e-07,"positive",FALSE,NA
"DO52544","chr19",14000001,11,2.30894124621447,2.03353550769861,0.0173425539297534,"positive",FALSE,NA
"DO52544","chr20",4000001,7,1.04497425687848,2.27930779617348,0.0473804164433835,"positive",FALSE,NA
"DO52544","chrX",116000001,7,0.921783144691493,2.39918915873551,0.0258530869864825,"positive",FALSE,NA
"DO52544","chrX",146000001,8,1.26701078505462,2.2661519957596,0.0271726174679434,"positive",FALSE,NA
"DO52545","chr2",217000001,8,0.767727880121216,2.74521773940965,0.00147175519971012,"positive",FALSE,NA
"DO52545","chr16",34196001,7,0.988452316374409,2.33307759105109,0.0364449950558442,"positive",FALSE,NA
"DO52547","chr5",44000001,8,1.06025796310926,2.44567826643762,0.0101398474876103,"positive",FALSE,NA
"DO52548","chr6",52000001,10,0.527986285566687,3.35249640520894,5.74678429200035e-07,"positive",FALSE,NA
"DO52548","chr9",78000001,8,0.999586961440699,2.50289765435447,0.00722857500830752,"positive",FALSE,NA
"DO52548","chr9",79000001,9,1.46596738259531,2.2726881273492,0.014197867795497,"positive",TRUE,0.106914
"DO52548","chr9",80000001,10,1.36482510576201,2.493277090358,0.00168476753412536,"positive",FALSE,NA
"DO52548","chr9",138000001,9,0.833176604490734,2.83305960807552,0.000305937576199783,"positive",FALSE,NA
"DO52548","chr11",77000001,14,1.29253171388094,3.01598235148407,2.70235359583707e-07,"positive",FALSE,NA
"DO52548","chr12",32000001,25,0.790542141486781,4.30444808986829,1.05457813353019e-24,"positive",FALSE,NA
"DO52548","chr17",35000001,9,1.05375112138191,2.61217208093555,0.00162287869515726,"positive",FALSE,NA
"DO52549","chr1",115000001,11,41.7707512315856,-1.87802589085963,4.36855619813437e-05,"negative",TRUE,0.380991
"DO52549","chr1",116000001,11,44.2857473477838,-1.96140581972494,8.10804839741552e-06,"negative",TRUE,0.944192
"DO52549","chr1",119000001,2,21.8493207365631,-3.16023098421021,0.000202684949423733,"negative",TRUE,0.809576
"DO52549","chr2",82000001,17,5.4195646486465,1.56379193945798,0.0268561712365221,"positive",FALSE,NA
"DO52549","chr3",95000001,17,5.16942513557007,1.62608055975065,0.017156322503492,"positive",FALSE,NA
"DO52549","chr4",163000001,10,2.11448833098531,2.0057887916329,0.0349485168364314,"positive",FALSE,NA
"DO52549","chr5",26000001,17,5.31785023350274,1.58879685872674,0.022488444781863,"positive",FALSE,NA
"DO52549","chr5",28000001,19,5.67515916944664,1.65892589511849,0.00610644862225513,"positive",FALSE,NA
"DO52549","chr5",149000001,9,1.56039839338337,2.20500419322546,0.0204557737123023,"positive",FALSE,NA
"DO52549","chr5",150000001,18,1.8017441262035,3.00672590069692,3.15503046158821e-09,"positive",FALSE,NA
"DO52549","chr6",62000001,22,3.67291798228837,2.43079653127801,1.62714099319816e-07,"positive",FALSE,NA
"DO52549","chr8",112000001,21,6.52811473529988,1.61312701089465,0.00414656665938646,"positive",FALSE,NA
"DO52549","chr11",62000001,13,2.61600142099175,2.11519161085077,0.00327896214909802,"positive",FALSE,NA
"DO52549","chr11",67000001,15,2.83400167665273,2.21694148053826,0.000390705302340753,"positive",FALSE,NA
"DO52549","chr16",56000001,11,2.3993327352626,1.98784104557349,0.0227260056791767,"positive",FALSE,NA
"DO52549","chr17",13000001,19,5.96283543567088,1.59323496237934,0.0105104733189762,"positive",FALSE,NA
"DO52549","chr21",21000001,21,7.50062450035868,1.42615213865128,0.0209319266831229,"positive",FALSE,NA
"DO52549","chrX",16000001,17,4.45623990575219,1.82003699442567,0.00379138487129463,"positive",FALSE,NA
"DO52549","chrX",102000001,14,2.11766251848718,2.46970188496788,8.17160821647579e-05,"positive",FALSE,NA
"DO52549","chrX",141000001,16,3.07199783120316,2.20766291485492,0.000213786207049751,"positive",FALSE,NA
"DO52550","chr3",110000001,8,1.41321435921478,2.1514643169386,0.0488521390504551,"positive",FALSE,NA
"DO52550","chr8",58000001,19,5.25499523869645,1.76058748409499,0.00250811303336524,"positive",FALSE,NA
"DO52550","chr9",140000001,6,0.400226019083268,2.85208054972698,0.00341274284723655,"positive",FALSE,NA
"DO52550","chr14",44000001,15,3.61532471012018,1.91319004275374,0.00485528116814855,"positive",FALSE,NA
"DO52550","chr20",24000001,11,2.38640859930251,1.99428641421063,0.0219891451874452,"positive",FALSE,NA
"DO52551","chr1",92000001,12,2.55239761474073,2.03391328544921,0.010103815718037,"positive",FALSE,NA
"DO52551","chr16",68000001,12,2.69644669009157,1.96738715680637,0.0155169707319504,"positive",FALSE,NA
"DO52551","chrX",142000001,11,2.26305624824918,2.05729702429236,0.0152209977556334,"positive",FALSE,NA
"DO52552","chr1",187000001,8,1.39209107503379,2.16748130736306,0.0455036582979056,"positive",FALSE,NA
"DO52552","chr3",84000001,18,3.03562082604352,2.38748980292409,7.40068367569136e-06,"positive",FALSE,NA
"DO52552","chr3",154000001,19,6.50715000307367,1.47657443831874,0.0262774031168878,"positive",FALSE,NA
"DO52552","chr4",160000001,23,1.24159699713523,3.7541780265342,1.1537852283437e-17,"positive",FALSE,NA
"DO52552","chr4",184000001,9,1.09937897918211,2.5704156818148,0.00215038723591565,"positive",FALSE,NA
"DO52552","chr8",111000001,15,4.07682418921181,1.75984943601959,0.0147944362740125,"positive",FALSE,NA
"DO52552","chr10",109000001,12,2.58538395165328,2.01840615723021,0.0111912658416388,"positive",FALSE,NA
"DO52552","chr16",24000001,13,2.48956648506706,2.17495120676627,0.00205309870531019,"positive",FALSE,NA
"DO52553","chr14",107000001,3,0.0618424821132796,2.63911730309473,0.0204921025278632,"positive",FALSE,NA
"DO52553","chr16",74000001,15,4.44610607024689,1.64790313143979,0.0315662600576906,"positive",FALSE,NA
"DO52553","chr20",44000001,13,3.60306202685569,1.71818653824238,0.0450851731518215,"positive",FALSE,NA
"DO52554","chr11",96000001,8,1.2226543748491,2.30282956610037,0.0224715854944384,"positive",FALSE,NA
"DO52555","chr13",97000001,8,1.18208443470131,2.33721271564094,0.0185074076318662,"positive",FALSE,NA
"DO52556","chr5",24000001,13,2.4703695689694,2.18424506199615,0.00190450393183732,"positive",FALSE,NA
"DO52556","chr7",57000001,14,3.98797536293342,1.69191623893829,0.0351459881062958,"positive",FALSE,NA
"DO52556","chr7",146000001,13,3.07304846872698,1.9177320178183,0.012918045913489,"positive",FALSE,NA
"DO52556","chr9",77000001,9,1.80682437550901,2.04201934133726,0.0486520175056935,"positive",FALSE,NA
"DO52556","chr9",140000001,6,0.640904769543742,2.5102613421505,0.0279599564058821,"positive",FALSE,NA
"DO52556","chr11",55028001,19,2.66905914375884,2.62134763405174,1.85107195652282e-07,"positive",FALSE,NA
"DO52556","chr12",10000001,4,18.6781545092689,-2.09146699167256,0.0466360807831179,"negative",TRUE,1
"DO52556","chr12",34000001,14,2.19339185376587,2.42855685650262,0.000121468617164948,"positive",FALSE,NA
"DO52556","chr16",13000001,13,3.58396775746016,1.72491602584392,0.0435677082352998,"positive",FALSE,NA
"DO52557","chr8",111000001,20,7.49021380295414,1.35931789716761,0.0473804164433835,"positive",FALSE,NA
"DO52557","chr21",48000001,0,43.4277951028756,-6.45706218198071,1.63880123952279e-15,"negative",TRUE,0.042197
"DO52558","chr2",181000001,26,1.86349062663029,3.48700131144092,2.8021747227635e-17,"positive",FALSE,NA
"DO52558","chr8",38000001,8,1.14731854194937,2.36734328530243,0.015884568897128,"positive",FALSE,NA
"DO52558","chr19",54000001,10,1.94521785821384,2.10235441405818,0.0202424458658738,"positive",FALSE,NA
"DO52559","chrX",11000001,12,3.03139582926052,1.82361764992749,0.0368608370291963,"positive",FALSE,NA
"DO52560","chr1",42000001,3,24.6077815049956,-2.84270773217839,0.000132642649314656,"negative",TRUE,0.708132
"DO52560","chr1",43000001,2,18.1263071992345,-2.89734167785267,0.00413262942258483,"negative",TRUE,0.519958
"DO52560","chr3",163000001,19,4.62647771373241,1.92743429561313,0.000506427941241183,"positive",FALSE,NA
"DO52560","chr4",61000001,18,4.89580379927457,1.77761547526711,0.00342897712795364,"positive",FALSE,NA
"DO52560","chr4",162000001,12,2.90296967865468,1.87706189320275,0.0268142785271659,"positive",FALSE,NA
"DO52560","chr6",103000001,8,1.12019625706884,2.3912942615042,0.0140315102878989,"positive",FALSE,NA
"DO52560","chr6",135000001,0,12.655847049036,-4.71763223537915,0.00521986027815947,"negative",TRUE,0.547524
"DO52560","chr8",47000001,15,3.86122533178179,1.82946277820035,0.00909566655254805,"positive",FALSE,NA
"DO52560","chr8",111000001,24,6.72095174221253,1.76252084311374,0.000238688601097056,"positive",FALSE,NA
"DO52560","chr8",113000001,21,7.1266755566007,1.49521042676011,0.0118253753837923,"positive",FALSE,NA
"DO52560","chr8",122000001,13,3.6076513483749,1.71657376922128,0.0453811714548476,"positive",FALSE,NA
"DO52560","chr10",8000001,15,4.05833912457175,1.76568805029922,0.014266931720017,"positive",FALSE,NA
"DO52560","chr12",17000001,0,31.1574764597209,-5.98447435212653,1.91963519624204e-10,"negative",TRUE,0.295499
"DO52560","chr12",18000001,1,46.9017379386565,-4.9819055492711,1.83048978000586e-15,"negative",TRUE,1
"DO52560","chr12",19000001,3,36.743914045246,-3.41157786970444,6.2479324354172e-09,"negative",TRUE,1
"DO52560","chr12",23000001,6,46.1616501540107,-2.84372570479089,9.862922047843e-10,"negative",TRUE,0.803553
"DO52560","chr12",24000001,4,55.5523199743986,-3.63877718005815,3.38931537137533e-15,"negative",TRUE,0.672291
"DO52560","chr12",25000001,4,27.4576621530156,-2.63524681963532,7.94399138923428e-05,"negative",TRUE,0.498535
"DO52560","chr12",95000001,9,1.39029514791077,2.32931600112268,0.010103815718037,"positive",FALSE,NA
"DO52560","chr20",15000001,12,2.93475341605247,1.86364965935074,0.0290803636595095,"positive",FALSE,NA
"DO52561","chr2",117000001,20,5.14022934248036,1.86179817806989,0.000573954102058175,"positive",FALSE,NA
"DO52561","chr5",25000001,8,25.7179792155228,-1.62502174590553,0.0450851731518215,"negative",TRUE,1
"DO52561","chr5",30000001,23,7.39881633990309,1.57295237414668,0.00288066773869435,"positive",FALSE,NA
"DO52561","chr5",52000001,14,3.82370150106913,1.74571406913925,0.0248516760369848,"positive",FALSE,NA
"DO52561","chr8",38000001,22,2.47977137626229,2.91665145255016,1.38244672288092e-10,"positive",TRUE,0.03489
"DO52561","chr10",71000001,18,4.2818334655795,1.95188947869238,0.000694468649784319,"positive",FALSE,NA
"DO52561","chr11",125000001,20,3.54793305628233,2.34036657332304,2.62218959433703e-06,"positive",FALSE,NA
"DO52561","chr12",2000001,19,5.41798572058242,1.7202960033831,0.00359338690605798,"positive",TRUE,0.21074
"DO52561","chr19",4000001,11,2.04400323669449,2.17646144991583,0.00719126085451572,"positive",FALSE,NA
"DO52561","chr21",19000001,3,20.7060603096867,-2.59904979277346,0.00355777977830053,"negative",TRUE,0.225725
"DO52561","chr22",49000001,5,28.3920007834808,-2.39316659086415,0.00020488707651548,"negative",TRUE,0.041579
